order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
54578,21826,1073,1,199.9900055,199.9900055
54579,21827,1014,2,99.95999908,49.97999954
54580,21827,403,1,129.9900055,129.9900055
54581,21827,191,1,99.98999786,99.98999786
54582,21828,1014,2,99.95999908,49.97999954
54583,21828,1004,1,399.980011,399.980011
54584,21828,957,1,299.980011,299.980011
54585,21828,572,5,199.9499969,39.99000168
54586,21828,365,3,179.9700012,59.99000168
54587,21829,502,2,100,50
54588,21829,1073,1,199.9900055,199.9900055
54589,21829,365,4,239.9600067,59.99000168
54590,21829,403,1,129.9900055,129.9900055
54591,21829,1014,1,49.97999954,49.97999954
54592,21830,365,5,299.9500122,59.99000168
54593,21830,1004,1,399.980011,399.980011
54594,21831,627,4,159.9600067,39.99000168
54595,21832,365,2,119.9800034,59.99000168
54596,21832,1014,5,249.8999939,49.97999954
54597,21832,957,1,299.980011,299.980011
54598,21833,403,1,129.9900055,129.9900055
54599,21833,502,1,50,50
54600,21833,365,1,59.99000168,59.99000168
54601,21836,977,3,89.97000122,29.98999977
54602,21836,1004,1,399.980011,399.980011
54603,21836,627,4,159.9600067,39.99000168
54604,21837,249,3,164.9100037,54.97000122
54605,21837,627,5,199.9499969,39.99000168
54606,21838,1004,1,399.980011,399.980011
54607,21838,1014,1,49.97999954,49.97999954
54608,21838,1004,1,399.980011,399.980011
54609,21839,403,1,129.9900055,129.9900055
54610,21839,627,4,159.9600067,39.99000168
54611,21839,191,5,499.9500122,99.98999786
54612,21840,365,4,239.9600067,59.99000168
54613,21840,502,5,250,50
54614,21840,502,5,250,50
54615,21842,191,4,399.9599915,99.98999786
54616,21843,403,1,129.9900055,129.9900055
54617,21844,502,4,200,50
54618,21844,403,1,129.9900055,129.9900055
54619,21844,235,2,69.98000336,34.99000168
54620,21844,1014,4,199.9199982,49.97999954
54621,21844,502,1,50,50
54622,21845,502,2,100,50
54623,21845,1004,1,399.980011,399.980011
54624,21846,627,4,159.9600067,39.99000168
54625,21846,403,1,129.9900055,129.9900055
54626,21846,1004,1,399.980011,399.980011
54627,21846,502,4,200,50
54628,21847,771,5,199.9499969,39.99000168
54629,21847,957,1,299.980011,299.980011
54630,21847,1004,1,399.980011,399.980011
54631,21848,365,2,119.9800034,59.99000168
54632,21848,957,1,299.980011,299.980011
54633,21848,403,1,129.9900055,129.9900055
54634,21848,924,1,15.98999977,15.98999977
54635,21848,1073,1,199.9900055,199.9900055
54636,21849,365,3,179.9700012,59.99000168
54637,21849,1004,1,399.980011,399.980011
54638,21850,365,3,179.9700012,59.99000168
54639,21850,1073,1,199.9900055,199.9900055
54640,21850,957,1,299.980011,299.980011
54641,21850,564,4,120,30
54642,21851,1014,2,99.95999908,49.97999954
54643,21851,191,3,299.9700012,99.98999786
54644,21851,502,5,250,50
54645,21852,1073,1,199.9900055,199.9900055
54646,21852,1004,1,399.980011,399.980011
54647,21852,1004,1,399.980011,399.980011
54648,21852,365,3,179.9700012,59.99000168
54649,21852,957,1,299.980011,299.980011
54650,21853,1014,5,249.8999939,49.97999954
54651,21853,1014,3,149.9400024,49.97999954
54652,21853,365,1,59.99000168,59.99000168
54653,21853,191,1,99.98999786,99.98999786
54654,21855,37,1,34.99000168,34.99000168
54655,21855,116,2,89.98000336,44.99000168
54656,21855,797,3,53.97000122,17.98999977
54657,21856,1004,1,399.980011,399.980011
54658,21856,403,1,129.9900055,129.9900055
54659,21856,627,4,159.9600067,39.99000168
54660,21856,502,3,150,50
54661,21856,191,2,199.9799957,99.98999786
54662,21857,642,3,90,30
54663,21858,365,5,299.9500122,59.99000168
54664,21861,564,4,120,30
54665,21861,191,5,499.9500122,99.98999786
54666,21861,957,1,299.980011,299.980011
54667,21862,365,4,239.9600067,59.99000168
54668,21862,502,5,250,50
54669,21863,191,4,399.9599915,99.98999786
54670,21863,1073,1,199.9900055,199.9900055
54671,21864,365,2,119.9800034,59.99000168
54672,21864,191,3,299.9700012,99.98999786
54673,21864,365,5,299.9500122,59.99000168
54674,21864,191,3,299.9700012,99.98999786
54675,21864,365,2,119.9800034,59.99000168
54676,21866,957,1,299.980011,299.980011
54677,21866,1014,1,49.97999954,49.97999954
54678,21866,1073,1,199.9900055,199.9900055
54679,21867,191,4,399.9599915,99.98999786
54680,21867,403,1,129.9900055,129.9900055
54681,21868,365,5,299.9500122,59.99000168
54682,21868,403,1,129.9900055,129.9900055
54683,21868,403,1,129.9900055,129.9900055
54684,21869,897,1,24.98999977,24.98999977
54685,21869,403,1,129.9900055,129.9900055
54686,21869,365,3,179.9700012,59.99000168
54687,21869,823,3,155.9700012,51.99000168
54688,21870,191,1,99.98999786,99.98999786
54689,21870,502,1,50,50
54690,21870,191,1,99.98999786,99.98999786
54691,21870,365,1,59.99000168,59.99000168
54692,21871,365,1,59.99000168,59.99000168
54693,21871,957,1,299.980011,299.980011
54694,21872,365,5,299.9500122,59.99000168
54695,21872,365,1,59.99000168,59.99000168
54696,21872,1004,1,399.980011,399.980011
54697,21873,191,1,99.98999786,99.98999786
54698,21873,403,1,129.9900055,129.9900055
54699,21873,703,4,79.95999908,19.98999977
54700,21873,1073,1,199.9900055,199.9900055
54701,21873,627,5,199.9499969,39.99000168
54702,21874,804,2,39.97999954,19.98999977
54703,21874,1014,5,249.8999939,49.97999954
54704,21874,818,5,239.9499969,47.99000168
54705,21875,191,2,199.9799957,99.98999786
54706,21875,1004,1,399.980011,399.980011
54707,21875,1073,1,199.9900055,199.9900055
54708,21876,403,1,129.9900055,129.9900055
54709,21876,403,1,129.9900055,129.9900055
54710,21877,1014,2,99.95999908,49.97999954
54711,21877,502,4,200,50
54712,21877,502,5,250,50
54713,21877,957,1,299.980011,299.980011
54714,21878,1004,1,399.980011,399.980011
54715,21878,403,1,129.9900055,129.9900055
54716,21879,703,5,99.94999695,19.98999977
54717,21879,1073,1,199.9900055,199.9900055
54718,21879,403,1,129.9900055,129.9900055
54719,21879,957,1,299.980011,299.980011
54720,21879,365,2,119.9800034,59.99000168
54721,21880,565,5,350,70
54722,21881,191,1,99.98999786,99.98999786
54723,21881,403,1,129.9900055,129.9900055
54724,21882,1073,1,199.9900055,199.9900055
54725,21882,1014,2,99.95999908,49.97999954
54726,21882,403,1,129.9900055,129.9900055
54727,21882,403,1,129.9900055,129.9900055
54728,21882,191,3,299.9700012,99.98999786
54729,21883,1014,1,49.97999954,49.97999954
54730,21885,403,1,129.9900055,129.9900055
54731,21885,1014,2,99.95999908,49.97999954
54732,21886,502,2,100,50
54733,21886,365,5,299.9500122,59.99000168
54734,21886,627,1,39.99000168,39.99000168
54735,21887,403,1,129.9900055,129.9900055
54736,21887,627,4,159.9600067,39.99000168
54737,21887,1014,1,49.97999954,49.97999954
54738,21888,905,3,74.97000122,24.98999977
54739,21888,365,5,299.9500122,59.99000168
54740,21888,1004,1,399.980011,399.980011
54741,21888,1014,3,149.9400024,49.97999954
54742,21889,1014,3,149.9400024,49.97999954
54743,21889,897,4,99.95999908,24.98999977
54744,21889,365,1,59.99000168,59.99000168
54745,21890,365,4,239.9600067,59.99000168
54746,21890,403,1,129.9900055,129.9900055
54747,21892,365,4,239.9600067,59.99000168
54748,21892,1073,1,199.9900055,199.9900055
54749,21892,502,2,100,50
54750,21892,191,3,299.9700012,99.98999786
54751,21892,1073,1,199.9900055,199.9900055
54752,21893,403,1,129.9900055,129.9900055
54753,21893,1073,1,199.9900055,199.9900055
54754,21893,191,2,199.9799957,99.98999786
54755,21893,627,2,79.98000336,39.99000168
54756,21894,1073,1,199.9900055,199.9900055
54757,21894,365,1,59.99000168,59.99000168
54758,21894,403,1,129.9900055,129.9900055
54759,21895,1014,5,249.8999939,49.97999954
54760,21895,1004,1,399.980011,399.980011
54761,21895,502,1,50,50
54762,21895,627,3,119.9700012,39.99000168
54763,21896,627,4,159.9600067,39.99000168
54764,21896,1014,3,149.9400024,49.97999954
54765,21897,957,1,299.980011,299.980011
54766,21897,365,4,239.9600067,59.99000168
54767,21897,502,2,100,50
54768,21897,365,5,299.9500122,59.99000168
54769,21898,893,1,24.98999977,24.98999977
54770,21898,1014,1,49.97999954,49.97999954
54771,21899,957,1,299.980011,299.980011
54772,21900,502,4,200,50
54773,21900,627,1,39.99000168,39.99000168
54774,21900,1073,1,199.9900055,199.9900055
54775,21900,1004,1,399.980011,399.980011
54776,21900,627,1,39.99000168,39.99000168
54777,21901,191,4,399.9599915,99.98999786
54778,21901,1073,1,199.9900055,199.9900055
54779,21901,1004,1,399.980011,399.980011
54780,21901,365,4,239.9600067,59.99000168
54781,21901,1014,2,99.95999908,49.97999954
54782,21902,403,1,129.9900055,129.9900055
54783,21902,502,4,200,50
54784,21904,365,5,299.9500122,59.99000168
54785,21904,365,2,119.9800034,59.99000168
54786,21904,502,4,200,50
54787,21906,957,1,299.980011,299.980011
54788,21906,403,1,129.9900055,129.9900055
54789,21906,1014,5,249.8999939,49.97999954
54790,21906,365,1,59.99000168,59.99000168
54791,21906,957,1,299.980011,299.980011
54792,21907,191,3,299.9700012,99.98999786
54793,21907,1014,2,99.95999908,49.97999954
54794,21907,1073,1,199.9900055,199.9900055
54795,21907,403,1,129.9900055,129.9900055
54796,21907,1073,1,199.9900055,199.9900055
54797,21908,1073,1,199.9900055,199.9900055
54798,21908,1004,1,399.980011,399.980011
54799,21908,191,4,399.9599915,99.98999786
54800,21909,1073,1,199.9900055,199.9900055
54801,21910,365,1,59.99000168,59.99000168
54802,21910,1004,1,399.980011,399.980011
54803,21910,365,1,59.99000168,59.99000168
54804,21910,627,3,119.9700012,39.99000168
54805,21911,403,1,129.9900055,129.9900055
54806,21911,1004,1,399.980011,399.980011
54807,21911,191,1,99.98999786,99.98999786
54808,21911,276,1,31.98999977,31.98999977
54809,21911,403,1,129.9900055,129.9900055
54810,21912,502,3,150,50
54811,21912,365,4,239.9600067,59.99000168
54812,21912,1073,1,199.9900055,199.9900055
54813,21912,1073,1,199.9900055,199.9900055
54814,21912,1014,5,249.8999939,49.97999954
54815,21913,957,1,299.980011,299.980011
54816,21913,957,1,299.980011,299.980011
54817,21914,957,1,299.980011,299.980011
54818,21914,1014,5,249.8999939,49.97999954
54819,21915,818,5,239.9499969,47.99000168
54820,21915,403,1,129.9900055,129.9900055
54821,21916,1004,1,399.980011,399.980011
54822,21916,1073,1,199.9900055,199.9900055
54823,21916,365,1,59.99000168,59.99000168
54824,21918,1014,5,249.8999939,49.97999954
54825,21919,403,1,129.9900055,129.9900055
54826,21920,502,5,250,50
54827,21920,365,4,239.9600067,59.99000168
54828,21920,977,5,149.9499969,29.98999977
54829,21920,627,5,199.9499969,39.99000168
54830,21920,821,5,259.9500122,51.99000168
54831,21921,1073,1,199.9900055,199.9900055
54832,21922,627,5,199.9499969,39.99000168
54833,21922,1014,3,149.9400024,49.97999954
54834,21922,1073,1,199.9900055,199.9900055
54835,21922,957,1,299.980011,299.980011
54836,21923,1073,1,199.9900055,199.9900055
54837,21923,403,1,129.9900055,129.9900055
54838,21923,1004,1,399.980011,399.980011
54839,21924,1004,1,399.980011,399.980011
54840,21924,1014,5,249.8999939,49.97999954
54841,21924,627,1,39.99000168,39.99000168
54842,21925,1073,1,199.9900055,199.9900055
54843,21925,365,2,119.9800034,59.99000168
54844,21926,1014,2,99.95999908,49.97999954
54845,21926,365,5,299.9500122,59.99000168
54846,21926,957,1,299.980011,299.980011
54847,21926,403,1,129.9900055,129.9900055
54848,21926,191,5,499.9500122,99.98999786
54849,21927,365,1,59.99000168,59.99000168
54850,21927,365,1,59.99000168,59.99000168
54851,21927,365,2,119.9800034,59.99000168
54852,21929,1073,1,199.9900055,199.9900055
54853,21929,957,1,299.980011,299.980011
54854,21929,365,3,179.9700012,59.99000168
54855,21930,365,1,59.99000168,59.99000168
54856,21930,365,4,239.9600067,59.99000168
54857,21930,1014,3,149.9400024,49.97999954
54858,21930,403,1,129.9900055,129.9900055
54859,21930,906,5,124.9499969,24.98999977
54860,21931,502,5,250,50
54861,21932,365,2,119.9800034,59.99000168
54862,21933,1004,1,399.980011,399.980011
54863,21933,403,1,129.9900055,129.9900055
54864,21934,1004,1,399.980011,399.980011
54865,21935,403,1,129.9900055,129.9900055
54866,21935,823,2,103.9800034,51.99000168
54867,21935,403,1,129.9900055,129.9900055
54868,21936,1014,2,99.95999908,49.97999954
54869,21936,1014,5,249.8999939,49.97999954
54870,21936,957,1,299.980011,299.980011
54871,21936,627,5,199.9499969,39.99000168
54872,21936,502,4,200,50
54873,21937,1014,3,149.9400024,49.97999954
54874,21937,134,1,25,25
54875,21937,627,2,79.98000336,39.99000168
54876,21937,1004,1,399.980011,399.980011
54877,21939,1073,1,199.9900055,199.9900055
54878,21939,365,4,239.9600067,59.99000168
54879,21939,502,3,150,50
54880,21939,957,1,299.980011,299.980011
54881,21940,365,2,119.9800034,59.99000168
54882,21940,1014,2,99.95999908,49.97999954
54883,21940,502,1,50,50
54884,21940,627,4,159.9600067,39.99000168
54885,21940,1004,1,399.980011,399.980011
54886,21941,1014,1,49.97999954,49.97999954
54887,21941,627,2,79.98000336,39.99000168
54888,21941,835,5,159.9499969,31.98999977
54889,21941,1073,1,199.9900055,199.9900055
54890,21942,191,2,199.9799957,99.98999786
54891,21942,403,1,129.9900055,129.9900055
54892,21942,957,1,299.980011,299.980011
54893,21943,502,1,50,50
54894,21943,1014,1,49.97999954,49.97999954
54895,21943,502,3,150,50
54896,21944,1004,1,399.980011,399.980011
54897,21944,502,2,100,50
54898,21944,1014,5,249.8999939,49.97999954
54899,21946,365,5,299.9500122,59.99000168
54900,21946,191,5,499.9500122,99.98999786
54901,21946,403,1,129.9900055,129.9900055
54902,21947,797,2,35.97999954,17.98999977
54903,21947,403,1,129.9900055,129.9900055
54904,21947,1073,1,199.9900055,199.9900055
54905,21948,191,1,99.98999786,99.98999786
54906,21948,365,3,179.9700012,59.99000168
54907,21948,365,1,59.99000168,59.99000168
54908,21949,1014,5,249.8999939,49.97999954
54909,21949,365,3,179.9700012,59.99000168
54910,21952,1014,4,199.9199982,49.97999954
54911,21952,403,1,129.9900055,129.9900055
54912,21953,403,1,129.9900055,129.9900055
54913,21953,627,5,199.9499969,39.99000168
54914,21953,1004,1,399.980011,399.980011
54915,21954,365,3,179.9700012,59.99000168
54916,21956,1014,1,49.97999954,49.97999954
54917,21956,365,3,179.9700012,59.99000168
54918,21956,1014,4,199.9199982,49.97999954
54919,21956,502,4,200,50
54920,21956,1073,1,199.9900055,199.9900055
54921,21957,191,3,299.9700012,99.98999786
54922,21957,1004,1,399.980011,399.980011
54923,21958,1014,4,199.9199982,49.97999954
54924,21958,403,1,129.9900055,129.9900055
54925,21958,37,3,104.9700012,34.99000168
54926,21958,957,1,299.980011,299.980011
54927,21958,957,1,299.980011,299.980011
54928,21959,502,2,100,50
54929,21961,403,1,129.9900055,129.9900055
54930,21961,191,5,499.9500122,99.98999786
54931,21961,365,1,59.99000168,59.99000168
54932,21961,502,1,50,50
54933,21963,957,1,299.980011,299.980011
54934,21963,502,2,100,50
54935,21963,818,1,47.99000168,47.99000168
54936,21963,1004,1,399.980011,399.980011
54937,21963,502,3,150,50
54938,21966,365,5,299.9500122,59.99000168
54939,21966,365,5,299.9500122,59.99000168
54940,21966,502,2,100,50
54941,21966,1004,1,399.980011,399.980011
54942,21966,403,1,129.9900055,129.9900055
54943,21968,1004,1,399.980011,399.980011
54944,21968,1014,4,199.9199982,49.97999954
54945,21969,627,2,79.98000336,39.99000168
54946,21969,1073,1,199.9900055,199.9900055
54947,21969,627,4,159.9600067,39.99000168
54948,21969,627,5,199.9499969,39.99000168
54949,21969,1004,1,399.980011,399.980011
54950,21971,403,1,129.9900055,129.9900055
54951,21971,1004,1,399.980011,399.980011
54952,21971,502,3,150,50
54953,21971,957,1,299.980011,299.980011
54954,21971,793,5,74.94999695,14.98999977
54955,21972,1014,5,249.8999939,49.97999954
54956,21972,957,1,299.980011,299.980011
54957,21972,1073,1,199.9900055,199.9900055
54958,21972,403,1,129.9900055,129.9900055
54959,21973,365,4,239.9600067,59.99000168
54960,21973,627,5,199.9499969,39.99000168
54961,21973,365,3,179.9700012,59.99000168
54962,21973,403,1,129.9900055,129.9900055
54963,21974,403,1,129.9900055,129.9900055
54964,21974,191,3,299.9700012,99.98999786
54965,21974,1014,5,249.8999939,49.97999954
54966,21975,403,1,129.9900055,129.9900055
54967,21975,502,2,100,50
54968,21975,191,2,199.9799957,99.98999786
54969,21975,502,3,150,50
54970,21975,1014,1,49.97999954,49.97999954
54971,21976,403,1,129.9900055,129.9900055
54972,21976,1014,2,99.95999908,49.97999954
54973,21977,1073,1,199.9900055,199.9900055
54974,21977,957,1,299.980011,299.980011
54975,21977,502,1,50,50
54976,21977,1004,1,399.980011,399.980011
54977,21977,502,5,250,50
54978,21978,403,1,129.9900055,129.9900055
54979,21978,1014,1,49.97999954,49.97999954
54980,21978,627,5,199.9499969,39.99000168
54981,21979,502,2,100,50
54982,21979,278,4,179.9600067,44.99000168
54983,21979,403,1,129.9900055,129.9900055
54984,21980,365,5,299.9500122,59.99000168
54985,21980,917,5,109.9499969,21.98999977
54986,21980,957,1,299.980011,299.980011
54987,21980,627,4,159.9600067,39.99000168
54988,21981,1073,1,199.9900055,199.9900055
54989,21981,810,3,59.97000122,19.98999977
54990,21982,775,3,29.96999931,9.989999771
54991,21982,1014,1,49.97999954,49.97999954
54992,21982,365,4,239.9600067,59.99000168
54993,21982,365,5,299.9500122,59.99000168
54994,21983,1073,1,199.9900055,199.9900055
54995,21983,191,4,399.9599915,99.98999786
54996,21983,1004,1,399.980011,399.980011
54997,21983,627,1,39.99000168,39.99000168
54998,21983,403,1,129.9900055,129.9900055
54999,21984,502,2,100,50
55000,21984,403,1,129.9900055,129.9900055
55001,21984,1073,1,199.9900055,199.9900055
55002,21986,1004,1,399.980011,399.980011
55003,21986,365,1,59.99000168,59.99000168
55004,21986,502,3,150,50
55005,21986,403,1,129.9900055,129.9900055
55006,21986,1014,1,49.97999954,49.97999954
55007,21987,627,5,199.9499969,39.99000168
55008,21988,1004,1,399.980011,399.980011
55009,21988,957,1,299.980011,299.980011
55010,21989,403,1,129.9900055,129.9900055
55011,21989,1014,1,49.97999954,49.97999954
55012,21991,365,1,59.99000168,59.99000168
55013,21991,403,1,129.9900055,129.9900055
55014,21991,1073,1,199.9900055,199.9900055
55015,21991,403,1,129.9900055,129.9900055
55016,21991,403,1,129.9900055,129.9900055
55017,21992,502,5,250,50
55018,21992,365,3,179.9700012,59.99000168
55019,21992,191,4,399.9599915,99.98999786
55020,21993,502,3,150,50
55021,21995,365,4,239.9600067,59.99000168
55022,21995,403,1,129.9900055,129.9900055
55023,21996,502,4,200,50
55024,21996,365,2,119.9800034,59.99000168
55025,21996,567,5,125,25
55026,21998,403,1,129.9900055,129.9900055
55027,21998,957,1,299.980011,299.980011
55028,21999,191,4,399.9599915,99.98999786
55029,22000,502,4,200,50
55030,22000,365,2,119.9800034,59.99000168
55031,22000,365,1,59.99000168,59.99000168
55032,22000,365,2,119.9800034,59.99000168
55033,22002,1073,1,199.9900055,199.9900055
55034,22003,403,1,129.9900055,129.9900055
55035,22003,502,5,250,50
55036,22004,627,2,79.98000336,39.99000168
55037,22004,1073,1,199.9900055,199.9900055
55038,22006,403,1,129.9900055,129.9900055
55039,22006,1014,3,149.9400024,49.97999954
55040,22006,502,3,150,50
55041,22006,1014,1,49.97999954,49.97999954
55042,22006,627,2,79.98000336,39.99000168
55043,22008,1014,5,249.8999939,49.97999954
55044,22008,1073,1,199.9900055,199.9900055
55045,22008,1004,1,399.980011,399.980011
55046,22008,957,1,299.980011,299.980011
55047,22008,627,2,79.98000336,39.99000168
55048,22009,775,1,9.989999771,9.989999771
55049,22009,191,5,499.9500122,99.98999786
55050,22009,1073,1,199.9900055,199.9900055
55051,22010,403,1,129.9900055,129.9900055
55052,22012,191,2,199.9799957,99.98999786
55053,22013,627,1,39.99000168,39.99000168
55054,22013,1004,1,399.980011,399.980011
55055,22015,502,2,100,50
55056,22015,191,4,399.9599915,99.98999786
55057,22015,957,1,299.980011,299.980011
55058,22016,1073,1,199.9900055,199.9900055
55059,22016,1073,1,199.9900055,199.9900055
55060,22019,365,4,239.9600067,59.99000168
55061,22019,957,1,299.980011,299.980011
55062,22019,957,1,299.980011,299.980011
55063,22019,403,1,129.9900055,129.9900055
55064,22020,1014,1,49.97999954,49.97999954
55065,22020,627,4,159.9600067,39.99000168
55066,22020,1014,4,199.9199982,49.97999954
55067,22022,502,2,100,50
55068,22022,1004,1,399.980011,399.980011
55069,22022,1073,1,199.9900055,199.9900055
55070,22023,957,1,299.980011,299.980011
55071,22023,917,5,109.9499969,21.98999977
55072,22023,365,2,119.9800034,59.99000168
55073,22024,1073,1,199.9900055,199.9900055
55074,22024,1014,1,49.97999954,49.97999954
55075,22025,191,5,499.9500122,99.98999786
55076,22025,403,1,129.9900055,129.9900055
55077,22025,403,1,129.9900055,129.9900055
55078,22025,1073,1,199.9900055,199.9900055
55079,22025,365,4,239.9600067,59.99000168
55080,22026,502,3,150,50
55081,22026,403,1,129.9900055,129.9900055
55082,22026,502,1,50,50
55083,22026,957,1,299.980011,299.980011
55084,22026,403,1,129.9900055,129.9900055
55085,22027,627,2,79.98000336,39.99000168
55086,22027,1073,1,199.9900055,199.9900055
55087,22027,567,1,25,25
55088,22027,1073,1,199.9900055,199.9900055
55089,22027,502,4,200,50
55090,22028,1073,1,199.9900055,199.9900055
55091,22028,957,1,299.980011,299.980011
55092,22028,365,2,119.9800034,59.99000168
55093,22028,502,5,250,50
55094,22029,797,1,17.98999977,17.98999977
55095,22029,1004,1,399.980011,399.980011
55096,22029,403,1,129.9900055,129.9900055
55097,22029,502,3,150,50
55098,22030,191,5,499.9500122,99.98999786
55099,22030,191,4,399.9599915,99.98999786
55100,22030,365,4,239.9600067,59.99000168
55101,22030,1004,1,399.980011,399.980011
55102,22030,191,5,499.9500122,99.98999786
55103,22031,403,1,129.9900055,129.9900055
55104,22031,403,1,129.9900055,129.9900055
55105,22031,403,1,129.9900055,129.9900055
55106,22032,825,1,31.98999977,31.98999977
55107,22032,502,1,50,50
55108,22032,502,3,150,50
55109,22033,1004,1,399.980011,399.980011
55110,22033,1014,4,199.9199982,49.97999954
55111,22033,502,2,100,50
55112,22033,191,1,99.98999786,99.98999786
55113,22034,957,1,299.980011,299.980011
55114,22034,365,3,179.9700012,59.99000168
55115,22035,905,1,24.98999977,24.98999977
55116,22035,1073,1,199.9900055,199.9900055
55117,22035,957,1,299.980011,299.980011
55118,22036,37,3,104.9700012,34.99000168
55119,22036,403,1,129.9900055,129.9900055
55120,22037,365,2,119.9800034,59.99000168
55121,22037,1004,1,399.980011,399.980011
55122,22037,572,4,159.9600067,39.99000168
55123,22038,403,1,129.9900055,129.9900055
55124,22039,627,1,39.99000168,39.99000168
55125,22039,804,1,19.98999977,19.98999977
55126,22039,957,1,299.980011,299.980011
55127,22039,365,3,179.9700012,59.99000168
55128,22039,502,1,50,50
55129,22040,1014,2,99.95999908,49.97999954
55130,22040,627,2,79.98000336,39.99000168
55131,22041,502,5,250,50
55132,22042,365,1,59.99000168,59.99000168
55133,22042,1073,1,199.9900055,199.9900055
55134,22042,1004,1,399.980011,399.980011
55135,22042,403,1,129.9900055,129.9900055
55136,22042,627,2,79.98000336,39.99000168
55137,22043,1014,2,99.95999908,49.97999954
55138,22043,1004,1,399.980011,399.980011
55139,22043,403,1,129.9900055,129.9900055
55140,22043,365,1,59.99000168,59.99000168
55141,22043,771,5,199.9499969,39.99000168
55142,22044,1004,1,399.980011,399.980011
55143,22044,191,5,499.9500122,99.98999786
55144,22044,1073,1,199.9900055,199.9900055
55145,22044,1004,1,399.980011,399.980011
55146,22044,191,2,199.9799957,99.98999786
55147,22045,502,5,250,50
55148,22045,502,1,50,50
55149,22046,957,1,299.980011,299.980011
55150,22046,1004,1,399.980011,399.980011
55151,22046,502,3,150,50
55152,22046,403,1,129.9900055,129.9900055
55153,22046,1004,1,399.980011,399.980011
55154,22047,1004,1,399.980011,399.980011
55155,22047,365,3,179.9700012,59.99000168
55156,22047,1014,3,149.9400024,49.97999954
55157,22047,403,1,129.9900055,129.9900055
55158,22047,403,1,129.9900055,129.9900055
55159,22049,957,1,299.980011,299.980011
55160,22049,957,1,299.980011,299.980011
55161,22049,365,1,59.99000168,59.99000168
55162,22049,365,2,119.9800034,59.99000168
55163,22051,191,2,199.9799957,99.98999786
55164,22051,1073,1,199.9900055,199.9900055
55165,22051,1004,1,399.980011,399.980011
55166,22051,37,4,139.9600067,34.99000168
55167,22051,1004,1,399.980011,399.980011
55168,22052,365,1,59.99000168,59.99000168
55169,22052,1004,1,399.980011,399.980011
55170,22052,191,5,499.9500122,99.98999786
55171,22052,365,3,179.9700012,59.99000168
55172,22053,1014,4,199.9199982,49.97999954
55173,22053,502,2,100,50
55174,22053,627,4,159.9600067,39.99000168
55175,22055,403,1,129.9900055,129.9900055
55176,22055,564,4,120,30
55177,22055,1073,1,199.9900055,199.9900055
55178,22057,1014,3,149.9400024,49.97999954
55179,22057,403,1,129.9900055,129.9900055
55180,22057,502,4,200,50
55181,22057,235,4,139.9600067,34.99000168
55182,22057,1073,1,199.9900055,199.9900055
55183,22058,1073,1,199.9900055,199.9900055
55184,22058,1014,3,149.9400024,49.97999954
55185,22058,403,1,129.9900055,129.9900055
55186,22058,957,1,299.980011,299.980011
55187,22059,627,1,39.99000168,39.99000168
55188,22060,1014,2,99.95999908,49.97999954
55189,22061,276,2,63.97999954,31.98999977
55190,22061,1004,1,399.980011,399.980011
55191,22061,403,1,129.9900055,129.9900055
55192,22061,728,4,260,65
55193,22061,1073,1,199.9900055,199.9900055
55194,22063,116,5,224.9499969,44.99000168
55195,22063,1073,1,199.9900055,199.9900055
55196,22063,403,1,129.9900055,129.9900055
55197,22063,627,3,119.9700012,39.99000168
55198,22064,403,1,129.9900055,129.9900055
55199,22064,403,1,129.9900055,129.9900055
55200,22065,1014,4,199.9199982,49.97999954
55201,22067,365,5,299.9500122,59.99000168
55202,22067,403,1,129.9900055,129.9900055
55203,22067,627,2,79.98000336,39.99000168
55204,22067,502,2,100,50
55205,22067,365,1,59.99000168,59.99000168
55206,22068,365,5,299.9500122,59.99000168
55207,22068,502,5,250,50
55208,22070,957,1,299.980011,299.980011
55209,22070,1014,4,199.9199982,49.97999954
55210,22070,1014,3,149.9400024,49.97999954
55211,22070,365,4,239.9600067,59.99000168
55212,22070,502,3,150,50
55213,22071,365,5,299.9500122,59.99000168
55214,22071,957,1,299.980011,299.980011
55215,22071,191,4,399.9599915,99.98999786
55216,22071,403,1,129.9900055,129.9900055
55217,22072,1014,3,149.9400024,49.97999954
55218,22072,957,1,299.980011,299.980011
55219,22072,1073,1,199.9900055,199.9900055
55220,22072,1014,1,49.97999954,49.97999954
55221,22072,502,2,100,50
55222,22073,191,3,299.9700012,99.98999786
55223,22073,502,2,100,50
55224,22075,502,4,200,50
55225,22075,957,1,299.980011,299.980011
55226,22075,276,1,31.98999977,31.98999977
55227,22076,365,3,179.9700012,59.99000168
55228,22076,1073,1,199.9900055,199.9900055
55229,22076,403,1,129.9900055,129.9900055
55230,22077,502,5,250,50
55231,22078,365,3,179.9700012,59.99000168
55232,22078,403,1,129.9900055,129.9900055
55233,22078,1004,1,399.980011,399.980011
55234,22078,977,3,89.97000122,29.98999977
55235,22078,1004,1,399.980011,399.980011
55236,22080,1073,1,199.9900055,199.9900055
55237,22080,278,2,89.98000336,44.99000168
55238,22080,191,2,199.9799957,99.98999786
55239,22081,502,1,50,50
55240,22082,502,1,50,50
55241,22083,502,4,200,50
55242,22084,1014,2,99.95999908,49.97999954
55243,22084,191,5,499.9500122,99.98999786
