order_id,order_date,order_customer_id,order_status
31616,1.39E+12,1083,CLOSED
31617,1.39E+12,652,PENDING_PAYMENT
31618,1.39E+12,7804,COMPLETE
31619,1.39E+12,10967,COMPLETE
31620,1.39E+12,1818,PENDING
31621,1.39E+12,1025,PENDING_PAYMENT
31622,1.39E+12,1872,PENDING_PAYMENT
31623,1.39E+12,7212,COMPLETE
31624,1.39E+12,6772,PENDING_PAYMENT
31625,1.39E+12,5312,COMPLETE
31626,1.39E+12,11766,COMPLETE
31627,1.39E+12,3756,PROCESSING
31628,1.39E+12,6563,CLOSED
31629,1.39E+12,4990,PROCESSING
31630,1.39E+12,9213,CLOSED
31631,1.39E+12,6813,PENDING_PAYMENT
31632,1.39E+12,6047,PENDING_PAYMENT
31633,1.39E+12,5917,COMPLETE
31634,1.39E+12,11957,COMPLETE
31635,1.39E+12,11468,COMPLETE
31636,1.39E+12,979,PROCESSING
31637,1.39E+12,7056,CLOSED
31638,1.39E+12,8187,COMPLETE
31639,1.39E+12,730,COMPLETE
31640,1.39E+12,5326,PROCESSING
31641,1.39E+12,2159,CLOSED
31642,1.39E+12,7821,CLOSED
31643,1.39E+12,711,PROCESSING
31644,1.39E+12,66,PENDING_PAYMENT
31645,1.39E+12,10135,ON_HOLD
31646,1.39E+12,3457,CLOSED
31647,1.39E+12,1634,PENDING
31648,1.39E+12,9300,COMPLETE
31649,1.39E+12,11237,CLOSED
31650,1.39E+12,10506,COMPLETE
31651,1.39E+12,12183,ON_HOLD
31652,1.39E+12,840,COMPLETE
31653,1.39E+12,1580,COMPLETE
31654,1.39E+12,2373,PENDING_PAYMENT
31655,1.39E+12,9613,COMPLETE
31656,1.39E+12,5920,PROCESSING
31657,1.39E+12,11039,PROCESSING
31658,1.39E+12,5781,COMPLETE
31659,1.39E+12,12177,COMPLETE
31660,1.39E+12,7319,PENDING
31661,1.39E+12,5710,COMPLETE
31662,1.39E+12,11422,PENDING_PAYMENT
31663,1.39E+12,2626,PENDING_PAYMENT
31664,1.39E+12,3953,COMPLETE
31665,1.39E+12,2760,COMPLETE
31666,1.39E+12,9769,PENDING
31667,1.39E+12,11448,CLOSED
31668,1.39E+12,3710,COMPLETE
31669,1.39E+12,4454,COMPLETE
31670,1.39E+12,4141,COMPLETE
31671,1.39E+12,10180,CLOSED
31672,1.39E+12,9388,PROCESSING
31673,1.39E+12,9230,PROCESSING
31674,1.39E+12,7452,COMPLETE
31675,1.39E+12,2633,PENDING_PAYMENT
31676,1.39E+12,10472,PENDING_PAYMENT
31677,1.39E+12,8850,PENDING_PAYMENT
31678,1.39E+12,9796,CLOSED
31679,1.39E+12,2897,PENDING
31680,1.39E+12,9976,PENDING
31681,1.39E+12,9380,PENDING_PAYMENT
31682,1.39E+12,4106,PENDING
31683,1.39E+12,5462,PENDING_PAYMENT
31684,1.39E+12,12351,ON_HOLD
31685,1.39E+12,1967,PENDING
31686,1.39E+12,6741,CLOSED
31687,1.39E+12,9320,SUSPECTED_FRAUD
31688,1.39E+12,11623,ON_HOLD
31689,1.39E+12,7457,PENDING_PAYMENT
31690,1.39E+12,478,PENDING
31691,1.39E+12,11337,PROCESSING
31692,1.39E+12,4785,PENDING_PAYMENT
31693,1.39E+12,1919,PENDING_PAYMENT
31694,1.39E+12,917,COMPLETE
31695,1.39E+12,9312,COMPLETE
31696,1.39E+12,397,PENDING_PAYMENT
31697,1.39E+12,1575,PENDING_PAYMENT
31698,1.39E+12,6693,PENDING_PAYMENT
31699,1.39E+12,10201,COMPLETE
31700,1.39E+12,11709,CLOSED
31701,1.39E+12,8144,PENDING_PAYMENT
31702,1.39E+12,10759,COMPLETE
31703,1.39E+12,5223,PENDING_PAYMENT
31704,1.39E+12,6067,PENDING
31705,1.39E+12,11563,PENDING_PAYMENT
31706,1.39E+12,2278,PENDING
31707,1.39E+12,4540,PENDING_PAYMENT
31708,1.39E+12,12305,COMPLETE
31709,1.39E+12,11299,PENDING_PAYMENT
31710,1.39E+12,4589,COMPLETE
31711,1.39E+12,5230,CLOSED
31712,1.39E+12,6324,COMPLETE
31713,1.39E+12,11245,SUSPECTED_FRAUD
31714,1.39E+12,6344,PENDING_PAYMENT
31715,1.39E+12,3389,PENDING_PAYMENT
31716,1.39E+12,343,PENDING_PAYMENT
31717,1.39E+12,2644,PROCESSING
31718,1.39E+12,6238,COMPLETE
31719,1.39E+12,11985,CLOSED
31720,1.39E+12,8590,PENDING
31721,1.39E+12,811,PENDING_PAYMENT
31722,1.39E+12,3277,PENDING_PAYMENT
31723,1.39E+12,3389,PENDING_PAYMENT
31724,1.39E+12,2180,PENDING_PAYMENT
31725,1.39E+12,3153,CLOSED
31726,1.39E+12,7730,PROCESSING
31727,1.39E+12,1278,COMPLETE
31728,1.39E+12,6448,CANCELED
31729,1.39E+12,12201,ON_HOLD
31730,1.39E+12,5303,PAYMENT_REVIEW
31731,1.39E+12,9750,COMPLETE
31732,1.39E+12,6312,COMPLETE
31733,1.39E+12,5580,ON_HOLD
31734,1.39E+12,11560,CLOSED
31735,1.39E+12,432,CLOSED
31736,1.39E+12,10003,COMPLETE
31737,1.39E+12,9144,COMPLETE
31738,1.39E+12,9202,PROCESSING
31739,1.39E+12,5158,COMPLETE
31740,1.39E+12,6152,PENDING_PAYMENT
31741,1.39E+12,8316,COMPLETE
31742,1.39E+12,11825,PENDING_PAYMENT
31743,1.39E+12,9165,CLOSED
31744,1.39E+12,4943,COMPLETE
31745,1.39E+12,11991,COMPLETE
31746,1.39E+12,6785,COMPLETE
31747,1.39E+12,5917,PENDING
31748,1.39E+12,5912,COMPLETE
31749,1.39E+12,356,CANCELED
31750,1.39E+12,7463,PENDING
31751,1.39E+12,8865,COMPLETE
31752,1.39E+12,9358,COMPLETE
31753,1.39E+12,1663,PROCESSING
31754,1.39E+12,4030,PENDING_PAYMENT
31755,1.39E+12,5237,COMPLETE
31756,1.39E+12,5480,COMPLETE
31757,1.39E+12,1727,COMPLETE
31758,1.39E+12,9670,PENDING
31759,1.39E+12,2713,PENDING_PAYMENT
31760,1.39E+12,11263,PROCESSING
31761,1.39E+12,957,COMPLETE
31762,1.39E+12,9571,PENDING
31763,1.39E+12,149,PENDING_PAYMENT
31764,1.39E+12,4652,PROCESSING
31765,1.39E+12,6925,COMPLETE
31766,1.39E+12,7536,PENDING_PAYMENT
31767,1.39E+12,8284,CANCELED
31768,1.39E+12,2021,COMPLETE
31769,1.39E+12,1461,CLOSED
31770,1.39E+12,3631,CLOSED
31771,1.39E+12,694,PENDING_PAYMENT
31772,1.39E+12,2008,COMPLETE
31773,1.39E+12,5729,COMPLETE
31774,1.39E+12,6801,COMPLETE
31775,1.39E+12,10549,COMPLETE
31776,1.39E+12,3381,PENDING_PAYMENT
31777,1.39E+12,10481,COMPLETE
31778,1.39E+12,7716,PENDING
31779,1.39E+12,606,ON_HOLD
31780,1.39E+12,9195,PENDING_PAYMENT
31781,1.39E+12,12425,COMPLETE
31782,1.39E+12,364,CLOSED
31783,1.39E+12,6201,PENDING_PAYMENT
31784,1.39E+12,11922,COMPLETE
31785,1.39E+12,3753,PENDING
31786,1.39E+12,2923,COMPLETE
31787,1.39E+12,1555,COMPLETE
31788,1.39E+12,7044,PROCESSING
31789,1.39E+12,3492,ON_HOLD
31790,1.39E+12,8321,PENDING_PAYMENT
31791,1.39E+12,3460,PENDING_PAYMENT
31792,1.39E+12,10063,COMPLETE
31793,1.39E+12,3568,COMPLETE
31794,1.39E+12,5935,PROCESSING
31795,1.39E+12,161,PENDING
31796,1.39E+12,2177,PENDING_PAYMENT
31797,1.39E+12,6162,SUSPECTED_FRAUD
31798,1.39E+12,12226,PENDING_PAYMENT
31799,1.39E+12,5228,PENDING_PAYMENT
31800,1.39E+12,7108,COMPLETE
31801,1.39E+12,11880,COMPLETE
31802,1.39E+12,6503,CLOSED
31803,1.39E+12,10711,PROCESSING
31804,1.39E+12,3543,ON_HOLD
31805,1.39E+12,3016,PENDING
31806,1.39E+12,5056,PROCESSING
31807,1.39E+12,113,COMPLETE
31808,1.39E+12,3833,COMPLETE
31809,1.39E+12,5603,PENDING_PAYMENT
31810,1.39E+12,6276,ON_HOLD
31811,1.39E+12,4849,COMPLETE
31812,1.39E+12,293,PENDING_PAYMENT
31813,1.39E+12,4443,COMPLETE
31814,1.39E+12,11905,PENDING
31815,1.39E+12,7814,CLOSED
31816,1.39E+12,8018,COMPLETE
31817,1.39E+12,4690,COMPLETE
31818,1.39E+12,9425,CLOSED
31819,1.39E+12,7410,SUSPECTED_FRAUD
31820,1.39E+12,6558,PENDING_PAYMENT
31821,1.39E+12,2276,COMPLETE
31822,1.39E+12,6848,COMPLETE
31823,1.39E+12,11419,COMPLETE
31824,1.39E+12,4230,PENDING_PAYMENT
31825,1.39E+12,11311,COMPLETE
31826,1.39E+12,8163,COMPLETE
31827,1.39E+12,2915,COMPLETE
31828,1.39E+12,3840,PENDING_PAYMENT
31829,1.39E+12,609,PENDING_PAYMENT
31830,1.39E+12,10664,PENDING_PAYMENT
31831,1.39E+12,9767,CLOSED
31832,1.39E+12,1558,PROCESSING
31833,1.39E+12,5679,COMPLETE
31834,1.39E+12,10565,PENDING
31835,1.39E+12,9826,PROCESSING
31836,1.39E+12,4479,PENDING
31837,1.39E+12,10290,COMPLETE
31838,1.39E+12,3021,SUSPECTED_FRAUD
31839,1.39E+12,10307,PENDING
31840,1.39E+12,7888,CLOSED
31841,1.39E+12,8348,COMPLETE
31842,1.39E+12,7002,CANCELED
31843,1.39E+12,4678,SUSPECTED_FRAUD
31844,1.39E+12,5372,PAYMENT_REVIEW
31845,1.39E+12,8990,PENDING
31846,1.39E+12,9609,SUSPECTED_FRAUD
31847,1.39E+12,8083,PENDING_PAYMENT
31848,1.39E+12,2959,COMPLETE
31849,1.39E+12,11621,PENDING
31850,1.39E+12,5634,CLOSED
31851,1.39E+12,6454,PENDING_PAYMENT
31852,1.39E+12,7559,COMPLETE
31853,1.39E+12,940,ON_HOLD
31854,1.39E+12,6063,PENDING
31855,1.39E+12,4772,PENDING_PAYMENT
31856,1.39E+12,5168,PENDING_PAYMENT
31857,1.39E+12,7845,PENDING_PAYMENT
31858,1.39E+12,8963,COMPLETE
31859,1.39E+12,8749,PROCESSING
31860,1.39E+12,629,COMPLETE
31861,1.39E+12,1917,PENDING_PAYMENT
31862,1.39E+12,8806,COMPLETE
31863,1.39E+12,915,PENDING_PAYMENT
31864,1.39E+12,10484,PENDING_PAYMENT
31865,1.39E+12,11403,PENDING
31866,1.39E+12,8452,PENDING_PAYMENT
31867,1.39E+12,4943,PENDING
31868,1.39E+12,10150,COMPLETE
31869,1.39E+12,1844,PENDING_PAYMENT
31870,1.39E+12,11133,PROCESSING
31871,1.39E+12,4297,SUSPECTED_FRAUD
31872,1.39E+12,5715,COMPLETE
31873,1.39E+12,11637,PROCESSING
31874,1.39E+12,2158,SUSPECTED_FRAUD
31875,1.39E+12,9312,COMPLETE
31876,1.39E+12,1143,COMPLETE
31877,1.39E+12,1655,CLOSED
31878,1.39E+12,9391,COMPLETE
31879,1.39E+12,3954,PROCESSING
31880,1.39E+12,11512,PROCESSING
31881,1.39E+12,9687,COMPLETE
31882,1.39E+12,4359,PROCESSING
31883,1.39E+12,7944,PENDING_PAYMENT
31884,1.39E+12,11857,COMPLETE
31885,1.39E+12,2139,PENDING_PAYMENT
31886,1.39E+12,6629,COMPLETE
31887,1.39E+12,5750,COMPLETE
31888,1.39E+12,5216,CANCELED
31889,1.39E+12,8170,COMPLETE
31890,1.39E+12,7702,ON_HOLD
31891,1.39E+12,11504,PROCESSING
31892,1.39E+12,10190,CLOSED
31893,1.39E+12,9419,PENDING
31894,1.39E+12,8393,PENDING_PAYMENT
31895,1.39E+12,11040,PROCESSING
31896,1.39E+12,9775,PENDING_PAYMENT
31897,1.39E+12,4693,CLOSED
31898,1.39E+12,338,ON_HOLD
31899,1.39E+12,1869,COMPLETE
31900,1.39E+12,6898,PROCESSING
31901,1.39E+12,10211,PENDING
31902,1.39E+12,11397,PROCESSING
31903,1.39E+12,8055,PROCESSING
31904,1.39E+12,6865,ON_HOLD
31905,1.39E+12,7060,PENDING_PAYMENT
31906,1.39E+12,8681,COMPLETE
31907,1.39E+12,704,COMPLETE
31908,1.39E+12,3065,COMPLETE
31909,1.39E+12,5845,PROCESSING
31910,1.39E+12,5050,CLOSED
31911,1.39E+12,6788,CLOSED
31912,1.39E+12,8965,ON_HOLD
31913,1.39E+12,8183,COMPLETE
31914,1.39E+12,3872,CLOSED
31915,1.39E+12,1585,CLOSED
31916,1.39E+12,3260,COMPLETE
31917,1.39E+12,12052,PENDING
31918,1.39E+12,124,COMPLETE
31919,1.39E+12,1540,COMPLETE
31920,1.39E+12,1273,SUSPECTED_FRAUD
31921,1.39E+12,5951,PENDING_PAYMENT
31922,1.39E+12,11509,PENDING_PAYMENT
31923,1.39E+12,2613,CLOSED
31924,1.39E+12,6012,CLOSED
31925,1.39E+12,2738,PROCESSING
31926,1.39E+12,2387,CANCELED
31927,1.39E+12,1573,CLOSED
31928,1.39E+12,4689,COMPLETE
31929,1.39E+12,4782,PROCESSING
31930,1.39E+12,602,PAYMENT_REVIEW
31931,1.39E+12,5378,CLOSED
31932,1.39E+12,12069,PROCESSING
31933,1.39E+12,31,PENDING_PAYMENT
31934,1.39E+12,2726,PENDING_PAYMENT
31935,1.39E+12,10099,COMPLETE
31936,1.39E+12,4700,COMPLETE
31937,1.39E+12,11065,COMPLETE
31938,1.39E+12,3291,PROCESSING
31939,1.39E+12,8994,COMPLETE
31940,1.39E+12,3868,COMPLETE
31941,1.39E+12,6873,PENDING
31942,1.39E+12,7910,COMPLETE
31943,1.39E+12,7655,PROCESSING
31944,1.39E+12,2177,CLOSED
31945,1.39E+12,687,PROCESSING
31946,1.39E+12,4908,PENDING
31947,1.39E+12,5668,PENDING
31948,1.39E+12,6755,COMPLETE
31949,1.39E+12,11952,COMPLETE
31950,1.39E+12,11806,PENDING
31951,1.39E+12,5808,PENDING_PAYMENT
31952,1.39E+12,3910,PROCESSING
31953,1.39E+12,4252,CLOSED
31954,1.39E+12,6211,COMPLETE
31955,1.39E+12,7211,COMPLETE
31956,1.39E+12,2950,COMPLETE
31957,1.39E+12,7045,PROCESSING
31958,1.39E+12,3353,COMPLETE
31959,1.39E+12,5268,ON_HOLD
31960,1.39E+12,6882,COMPLETE
31961,1.39E+12,7508,COMPLETE
31962,1.39E+12,891,PENDING
31963,1.39E+12,8093,PENDING_PAYMENT
31964,1.39E+12,5676,PROCESSING
31965,1.39E+12,2431,COMPLETE
31966,1.39E+12,2093,CLOSED
31967,1.39E+12,5926,PENDING
31968,1.39E+12,2654,COMPLETE
31969,1.39E+12,10318,COMPLETE
31970,1.39E+12,342,PENDING_PAYMENT
31971,1.39E+12,11768,PROCESSING
31972,1.39E+12,1249,COMPLETE
31973,1.39E+12,880,COMPLETE
31974,1.39E+12,2407,COMPLETE
31975,1.39E+12,5993,CLOSED
31976,1.39E+12,3448,COMPLETE
31977,1.39E+12,2467,PENDING_PAYMENT
31978,1.39E+12,3348,COMPLETE
31979,1.39E+12,4866,CLOSED
31980,1.39E+12,10627,COMPLETE
31981,1.39E+12,5975,COMPLETE
31982,1.39E+12,7015,COMPLETE
31983,1.39E+12,10394,COMPLETE
31984,1.39E+12,5180,CLOSED
31985,1.39E+12,2429,CLOSED
31986,1.39E+12,6949,COMPLETE
31987,1.39E+12,6279,ON_HOLD
31988,1.39E+12,10359,COMPLETE
31989,1.39E+12,2000,COMPLETE
31990,1.39E+12,10030,ON_HOLD
31991,1.39E+12,8829,COMPLETE
31992,1.39E+12,11439,COMPLETE
31993,1.39E+12,6277,ON_HOLD
31994,1.39E+12,7537,COMPLETE
31995,1.39E+12,626,COMPLETE
31996,1.39E+12,2102,COMPLETE
31997,1.39E+12,1983,ON_HOLD
31998,1.39E+12,1561,PENDING_PAYMENT
31999,1.39E+12,3955,PROCESSING
32000,1.39E+12,165,COMPLETE
32001,1.39E+12,1700,ON_HOLD
32002,1.39E+12,7425,PENDING_PAYMENT
32003,1.39E+12,7722,PENDING_PAYMENT
32004,1.39E+12,4739,PENDING
32005,1.39E+12,5861,COMPLETE
32006,1.39E+12,10027,COMPLETE
32007,1.39E+12,10190,PENDING
32008,1.39E+12,6634,CLOSED
32009,1.39E+12,336,PROCESSING
32010,1.39E+12,4028,COMPLETE
32011,1.39E+12,442,CANCELED
32012,1.39E+12,5300,PENDING
32013,1.39E+12,12138,PENDING_PAYMENT
32014,1.39E+12,703,PROCESSING
32015,1.39E+12,3933,PENDING_PAYMENT
32016,1.39E+12,379,PENDING_PAYMENT
32017,1.39E+12,99,PENDING_PAYMENT
32018,1.39E+12,12271,PENDING
32019,1.39E+12,5520,PENDING_PAYMENT
32020,1.39E+12,4286,PENDING
32021,1.39E+12,694,PENDING_PAYMENT
32022,1.39E+12,2992,COMPLETE
32023,1.39E+12,4808,PENDING
32024,1.39E+12,8308,PENDING_PAYMENT
32025,1.39E+12,10578,CLOSED
32026,1.39E+12,319,CLOSED
32027,1.39E+12,8193,COMPLETE
32028,1.39E+12,8508,PENDING_PAYMENT
32029,1.39E+12,9090,COMPLETE
32030,1.39E+12,1812,CLOSED
32031,1.39E+12,197,PROCESSING
32032,1.39E+12,9323,COMPLETE
32033,1.39E+12,4658,PROCESSING
32034,1.39E+12,9379,CLOSED
32035,1.39E+12,10228,COMPLETE
32036,1.39E+12,3406,COMPLETE
32037,1.39E+12,4065,PROCESSING
32038,1.39E+12,2963,ON_HOLD
32039,1.39E+12,9434,COMPLETE
32040,1.39E+12,5708,PENDING
32041,1.39E+12,11285,COMPLETE
32042,1.39E+12,8742,PENDING_PAYMENT
32043,1.39E+12,9681,COMPLETE
32044,1.39E+12,11522,COMPLETE
32045,1.39E+12,3584,PENDING
32046,1.39E+12,6443,COMPLETE
32047,1.39E+12,2959,CANCELED
32048,1.39E+12,9425,CLOSED
32049,1.39E+12,233,CANCELED
32050,1.39E+12,4590,ON_HOLD
32051,1.39E+12,4017,CLOSED
32052,1.39E+12,10834,ON_HOLD
32053,1.39E+12,6560,PENDING_PAYMENT
32054,1.39E+12,6399,COMPLETE
32055,1.39E+12,6811,CLOSED
32056,1.39E+12,3297,COMPLETE
32057,1.39E+12,7175,PROCESSING
32058,1.39E+12,7046,COMPLETE
32059,1.39E+12,5153,PENDING
32060,1.39E+12,3001,COMPLETE
32061,1.39E+12,8942,COMPLETE
32062,1.39E+12,10460,COMPLETE
32063,1.39E+12,9687,COMPLETE
32064,1.39E+12,7321,PENDING_PAYMENT
32065,1.39E+12,5950,CANCELED
32066,1.39E+12,1964,PENDING_PAYMENT
32067,1.39E+12,2277,PENDING
32068,1.39E+12,5167,PENDING
32069,1.39E+12,10756,COMPLETE
32070,1.39E+12,5613,CANCELED
32071,1.39E+12,10443,CLOSED
32072,1.39E+12,5440,CLOSED
32073,1.39E+12,12242,COMPLETE
32074,1.39E+12,4000,COMPLETE
32075,1.39E+12,2830,PENDING
32076,1.39E+12,7960,PENDING_PAYMENT
32077,1.39E+12,4862,CANCELED
32078,1.39E+12,5794,ON_HOLD
32079,1.39E+12,19,PENDING
32080,1.39E+12,1637,PENDING
32081,1.39E+12,5994,PENDING_PAYMENT
32082,1.39E+12,5262,PENDING_PAYMENT
32083,1.39E+12,2507,COMPLETE
32084,1.39E+12,789,CLOSED
32085,1.39E+12,6887,COMPLETE
32086,1.39E+12,7006,COMPLETE
32087,1.39E+12,2576,PENDING
32088,1.39E+12,12402,CLOSED
32089,1.39E+12,10540,PENDING_PAYMENT
32090,1.39E+12,7864,PENDING_PAYMENT
32091,1.39E+12,9736,COMPLETE
32092,1.39E+12,6074,PENDING
32093,1.39E+12,2006,COMPLETE
32094,1.39E+12,7066,COMPLETE
32095,1.39E+12,11938,PENDING_PAYMENT
32096,1.39E+12,8088,COMPLETE
32097,1.39E+12,6611,COMPLETE
32098,1.39E+12,11483,PENDING
32099,1.39E+12,12365,ON_HOLD
32100,1.39E+12,9774,COMPLETE
32101,1.39E+12,5489,PROCESSING
32102,1.39E+12,6352,PENDING_PAYMENT
32103,1.39E+12,2330,COMPLETE
32104,1.39E+12,5269,COMPLETE
32105,1.39E+12,2666,ON_HOLD
32106,1.39E+12,7327,PENDING_PAYMENT
32107,1.39E+12,11567,COMPLETE
32108,1.39E+12,5646,PENDING_PAYMENT
32109,1.39E+12,11067,COMPLETE
32110,1.39E+12,9000,PENDING
32111,1.39E+12,5287,ON_HOLD
32112,1.39E+12,3977,PENDING_PAYMENT
32113,1.39E+12,6961,COMPLETE
32114,1.39E+12,3451,COMPLETE
32115,1.39E+12,7863,COMPLETE
32116,1.39E+12,5755,COMPLETE
32117,1.39E+12,11985,PENDING_PAYMENT
32118,1.39E+12,2744,SUSPECTED_FRAUD
32119,1.39E+12,9652,PROCESSING
32120,1.39E+12,12122,ON_HOLD
32121,1.39E+12,10212,PENDING
32122,1.39E+12,8707,CLOSED
32123,1.39E+12,2467,PENDING_PAYMENT
32124,1.39E+12,2118,COMPLETE
32125,1.39E+12,10906,PENDING
32126,1.39E+12,12178,CLOSED
32127,1.39E+12,6159,PENDING_PAYMENT
32128,1.39E+12,5731,PENDING_PAYMENT
32129,1.39E+12,1128,CLOSED
32130,1.39E+12,11062,CLOSED
32131,1.39E+12,2023,COMPLETE
32132,1.39E+12,228,PROCESSING
32133,1.39E+12,5931,COMPLETE
32134,1.39E+12,10587,PENDING
32135,1.39E+12,8977,PAYMENT_REVIEW
32136,1.39E+12,9536,PENDING_PAYMENT
32137,1.39E+12,5620,PENDING_PAYMENT
32138,1.39E+12,12206,COMPLETE
32139,1.39E+12,11075,COMPLETE
32140,1.39E+12,2374,CANCELED
32141,1.39E+12,11230,COMPLETE
32142,1.39E+12,952,PROCESSING
32143,1.39E+12,10905,COMPLETE
32144,1.39E+12,2741,PENDING
32145,1.39E+12,9153,COMPLETE
32146,1.39E+12,1541,PENDING_PAYMENT
32147,1.39E+12,8628,COMPLETE
32148,1.39E+12,8697,PROCESSING
32149,1.39E+12,2741,ON_HOLD
32150,1.39E+12,5887,CLOSED
32151,1.39E+12,9307,PROCESSING
32152,1.39E+12,5118,COMPLETE
32153,1.39E+12,3193,CANCELED
32154,1.39E+12,9442,CLOSED
32155,1.39E+12,4423,COMPLETE
32156,1.39E+12,3521,COMPLETE
32157,1.39E+12,6279,PENDING
32158,1.39E+12,2464,PENDING
32159,1.39E+12,8502,PENDING
32160,1.39E+12,7338,COMPLETE
32161,1.39E+12,9494,CLOSED
32162,1.39E+12,10892,CANCELED
32163,1.39E+12,6302,PROCESSING
32164,1.39E+12,7939,COMPLETE
32165,1.39E+12,4638,PROCESSING
32166,1.39E+12,10615,COMPLETE
32167,1.39E+12,804,COMPLETE
32168,1.39E+12,8643,COMPLETE
32169,1.39E+12,7950,ON_HOLD
32170,1.39E+12,10655,COMPLETE
32171,1.39E+12,440,PENDING_PAYMENT
32172,1.39E+12,12222,COMPLETE
32173,1.39E+12,8879,COMPLETE
32174,1.39E+12,7522,COMPLETE
32175,1.39E+12,705,COMPLETE
32176,1.39E+12,7960,CLOSED
32177,1.39E+12,5102,PENDING_PAYMENT
32178,1.39E+12,2651,COMPLETE
32179,1.39E+12,8873,COMPLETE
32180,1.39E+12,4814,COMPLETE
32181,1.39E+12,5216,COMPLETE
32182,1.39E+12,8229,PROCESSING
32183,1.39E+12,12060,COMPLETE
32184,1.39E+12,11170,PENDING
32185,1.39E+12,5207,PENDING
32186,1.39E+12,9279,CLOSED
32187,1.39E+12,4342,PENDING_PAYMENT
32188,1.39E+12,7319,PROCESSING
32189,1.39E+12,7139,COMPLETE
32190,1.39E+12,4582,COMPLETE
32191,1.39E+12,10812,PROCESSING
32192,1.39E+12,11020,COMPLETE
32193,1.39E+12,2999,PENDING
32194,1.39E+12,10265,COMPLETE
32195,1.39E+12,11588,CLOSED
32196,1.39E+12,3844,PENDING
32197,1.39E+12,948,PENDING
32198,1.39E+12,9990,PENDING_PAYMENT
32199,1.39E+12,7218,PENDING_PAYMENT
32200,1.39E+12,5101,PENDING_PAYMENT
32201,1.39E+12,1532,COMPLETE
32202,1.39E+12,8322,ON_HOLD
32203,1.39E+12,331,CLOSED
32204,1.39E+12,7001,COMPLETE
32205,1.39E+12,4790,PENDING_PAYMENT
32206,1.39E+12,2963,COMPLETE
32207,1.39E+12,6301,PENDING_PAYMENT
32208,1.39E+12,10100,CLOSED
32209,1.39E+12,12288,PROCESSING
32210,1.39E+12,10026,COMPLETE
32211,1.39E+12,10417,COMPLETE
32212,1.39E+12,3796,COMPLETE
32213,1.39E+12,4276,CLOSED
32214,1.39E+12,6532,COMPLETE
32215,1.39E+12,4449,PENDING_PAYMENT
32216,1.39E+12,6222,COMPLETE
32217,1.39E+12,5204,COMPLETE
32218,1.39E+12,9450,CLOSED
32219,1.39E+12,9740,PROCESSING
32220,1.39E+12,2540,CLOSED
32221,1.39E+12,9151,CLOSED
32222,1.39E+12,5888,PROCESSING
32223,1.39E+12,1943,COMPLETE
32224,1.39E+12,8481,PENDING
32225,1.39E+12,2929,ON_HOLD
32226,1.39E+12,12288,PENDING_PAYMENT
32227,1.39E+12,1631,PENDING_PAYMENT
32228,1.39E+12,9976,PENDING
32229,1.39E+12,6468,COMPLETE
32230,1.39E+12,10151,PAYMENT_REVIEW
32231,1.39E+12,10616,COMPLETE
32232,1.39E+12,8354,PENDING
32233,1.39E+12,11660,PENDING
32234,1.39E+12,48,COMPLETE
32235,1.39E+12,3656,COMPLETE
32236,1.39E+12,2210,PENDING
32237,1.39E+12,2778,CLOSED
32238,1.39E+12,11981,CLOSED
32239,1.39E+12,7799,PENDING
32240,1.39E+12,4519,CLOSED
32241,1.39E+12,10441,COMPLETE
32242,1.39E+12,8631,SUSPECTED_FRAUD
32243,1.39E+12,474,COMPLETE
32244,1.39E+12,11863,PENDING_PAYMENT
32245,1.39E+12,5223,PENDING_PAYMENT
32246,1.39E+12,4681,COMPLETE
32247,1.39E+12,9247,COMPLETE
32248,1.39E+12,10055,PENDING_PAYMENT
32249,1.39E+12,3005,PENDING_PAYMENT
32250,1.39E+12,10453,COMPLETE
32251,1.39E+12,2857,PENDING
32252,1.39E+12,8700,COMPLETE
32253,1.39E+12,9998,PENDING_PAYMENT
32254,1.39E+12,4272,CLOSED
32255,1.39E+12,4153,CLOSED
32256,1.39E+12,147,COMPLETE
32257,1.39E+12,967,PENDING
32258,1.39E+12,7839,COMPLETE
32259,1.39E+12,2473,COMPLETE
32260,1.39E+12,10147,PROCESSING
32261,1.39E+12,6963,PENDING
32262,1.39E+12,1441,ON_HOLD
32263,1.39E+12,7633,PENDING_PAYMENT
32264,1.39E+12,6583,COMPLETE
32265,1.39E+12,8471,COMPLETE
32266,1.39E+12,10737,PENDING
32267,1.39E+12,5272,PENDING_PAYMENT
32268,1.39E+12,3356,COMPLETE
32269,1.39E+12,7436,PENDING_PAYMENT
32270,1.39E+12,11334,COMPLETE
32271,1.39E+12,6480,PROCESSING
32272,1.39E+12,4509,COMPLETE
32273,1.39E+12,10789,COMPLETE
32274,1.39E+12,4494,PENDING_PAYMENT
32275,1.39E+12,7488,PENDING_PAYMENT
32276,1.39E+12,8918,COMPLETE
32277,1.39E+12,7005,PROCESSING
32278,1.39E+12,9136,SUSPECTED_FRAUD
32279,1.39E+12,2311,CLOSED
32280,1.39E+12,2628,COMPLETE
32281,1.39E+12,7278,COMPLETE
32282,1.39E+12,308,COMPLETE
32283,1.39E+12,6726,COMPLETE
32284,1.39E+12,1914,PROCESSING
32285,1.39E+12,1552,PENDING_PAYMENT
32286,1.39E+12,2873,PROCESSING
32287,1.39E+12,75,PENDING
32288,1.39E+12,2414,COMPLETE
